#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
4769472|2014-09-04 09:26:51|-20.6790|-70.3848|28.1|ISC|ISC|ISC|605193203|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4812534|2014-10-25 17:05:16|-33.9720|-72.2506|13.5|ISC|ISC|ISC|605617597|MW|5.0|GCMT|OFF COAST OF CENTRAL CHILE
4813612|2014-11-04 22:31:36|-19.9273|-70.9223|24.3|ISC|ISC|ISC|610573548|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
4820910|2015-01-09 18:59:32|-34.1107|-72.3340|15.1|ISC|ISC|ISC|610575191|mb|5.0|NEIC|NEAR COAST OF CENTRAL CHILE
5007185|2015-03-01 15:48:17|-27.2098|-71.4224|2.1|ISC|ISC|ISC|610586529|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
10661949|2015-03-18 05:39:15|-18.4235|-71.3568|18.6|ISC|ISC|ISC|606843617|MW|5.0|GCMT|OFF COAST OF NORTHERN CHILE
5114692|2015-05-23 13:09:44|-20.1209|-70.7815|16.2|ISC|ISC|ISC|610634766|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
5148792|2015-05-31 16:08:28|-19.8711|-70.8793|23.9|ISC|ISC|ISC|610634941|MW|5.0|GCMT|NEAR COAST OF NORTHERN CHILE
5158898|2015-09-15 21:21:20|-20.0288|-70.8032|9.8|us|NEIC PDE|us|us20003jtk|mww|5.0|us|NEAR COAST OF NORTHERN CHILE
5162612|2015-09-16 23:48:21|-31.4251|-71.8108|10.0|us|NEIC PDE|us|us10003itd|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5162907|2015-09-17 00:00:14|-31.7219|-72.0159|10.0|us|NEIC PDE|us|us10003j3w|mb|5.0|us|OFF COAST OF CENTRAL CHILE
5160840|2015-09-17 00:01:18|-31.7494|-72.1254|10.0|us|NEIC PDE|us|us20003kah|mb|5.0|us|OFF COAST OF CENTRAL CHILE
5162922|2015-09-17 00:34:17|-31.4180|-71.8766|12.1|us|NEIC PDE|us|us10003j3s|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
8499098|2015-09-17 00:42:54|-30.9073|-71.7026|20.5|us|NEIC PDE|us|us20003kag|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5159039|2015-09-17 00:50:12|-31.6674|-72.2394|10.0|us|NEIC PDE|us|us10003j4b|mb|5.0|us|OFF COAST OF CENTRAL CHILE
5163115|2015-09-17 01:46:25|-31.9080|-72.0799|10.0|us|NEIC PDE|us|us10003j84|mb|5.0|us|OFF COAST OF CENTRAL CHILE
5163133|2015-09-17 02:21:05|-31.9820|-72.8506|10.0|us|NEIC PDE|us|us10003rd9|mb|5.0|us|OFF COAST OF CENTRAL CHILE
5159098|2015-09-17 04:08:26|-30.8130|-71.6796|29.2|us|NEIC PDE|us|us20003kgd|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5159160|2015-09-17 20:24:35|-32.3271|-71.9254|16.4|guc|NEIC PDE|us|us20003kx6|mwr|5.0|guc|NEAR COAST OF CENTRAL CHILE
5159227|2015-09-18 04:24:02|-31.3611|-72.0302|5.7|us|NEIC PDE|us|us20003l3e|mww|5.0|us|OFF COAST OF CENTRAL CHILE
5159306|2015-09-19 04:33:48|-30.3796|-72.7513|10.0|us|NEIC PDE|us|us20003lpz|mb|5.0|us|OFF COAST OF CENTRAL CHILE
5159396|2015-09-20 03:02:02|-30.8468|-71.4623|45.5|us|NEIC PDE|us|us20003m30|mwr|5.0|us|NEAR COAST OF CENTRAL CHILE
5159465|2015-09-20 17:18:28|-30.6249|-71.6818|35.0|guc|NEIC PDE|us|us20003m80|mwr|5.0|guc|NEAR COAST OF CENTRAL CHILE
5159728|2015-09-23 11:32:40|-31.6191|-71.9505|10.0|us|NEIC PDE|us|us20003nam|mww|5.0|us|NEAR COAST OF CENTRAL CHILE
5160107|2015-09-26 03:03:20|-30.7349|-71.5729|29.0|us|NEIC PDE|us|us20003p9z|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5160970|2015-10-04 10:11:56|-30.6560|-71.6270|29.9|us|NEIC PDE|guc|us10003k6h|mww|5.0|us|NEAR COAST OF CENTRAL CHILE
5161718|2015-10-12 03:31:32|-31.1866|-71.8325|19.7|guc|NEIC PDE|us|us10003mxb|mwr|5.0|guc|NEAR COAST OF CENTRAL CHILE
5162538|2015-10-20 10:06:14|-30.7867|-71.4045|46.0|us|NEIC PDE|us|us10003pvh|mww|5.0|us|NEAR COAST OF CENTRAL CHILE
5163012|2015-10-24 21:24:45|-31.4420|-71.4883|39.9|us|NEIC PDE|us|us10003r82|mww|5.0|us|NEAR COAST OF CENTRAL CHILE
5166164|2015-11-24 09:14:15|-31.8014|-72.1266|10.1|us|NEIC PDE|us|us100040mw|mww|5.0|us|OFF COAST OF CENTRAL CHILE
5169365|2015-12-26 17:58:08|-31.7499|-72.1791|11.7|us|NEIC PDE|us|us100049py|mww|5.0|us|OFF COAST OF CENTRAL CHILE
5171478|2016-01-17 17:05:38|-26.4372|-70.8561|36.9|us|NEIC PDE|us|us10004f80|mb|5.0|us|NEAR COAST OF NORTHERN CHILE
5173402|2016-02-04 17:55:00|-31.0533|-71.7056|26.3|us|NEIC PDE|us|us20004x4m|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5173461|2016-02-05 05:24:40|-31.0740|-71.7623|25.9|us|NEIC PDE|us|us20004xzv|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5173905|2016-02-10 00:47:09|-30.5812|-71.6663|28.8|us|NEIC PDE|us|us20004z5r|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
5186468|2016-06-27 12:51:13|-31.7806|-71.4198|45.7|us|NEIC PDE||us2000676p|mww|5.0|us|NEAR COAST OF CENTRAL CHILE
5188228|2016-07-18 08:59:43|-30.3561|-71.8616|35.0|us|NEIC PDE||us20006fhz|mwr|5.0|us|NEAR COAST OF CENTRAL CHILE
5190003|2016-08-08 12:24:32|-31.5865|-71.6537|30.0|us|NEIC PDE||us10006c1k|mwr|5.0|us|NEAR COAST OF CENTRAL CHILE
5196267|2016-10-25 07:18:20|-26.7023|-71.0700|10.0|us|NEIC PDE|us|us20007gk0|Mww|5.0|us|OFF COAST OF NORTHERN CHILE
9946596|2016-12-16 23:11:43|-30.4412|-71.5872|36.2|us|NEIC PDE|us|us200081rv|Mwr|5.0|us|NEAR COAST OF CENTRAL CHILE
9992833|2017-01-19 12:01:51|-30.8353|-71.5487|35.2|us|NEIC PDE|us|us10007u35|mb|5.0|us|NEAR COAST OF CENTRAL CHILE
10004293|2017-02-26 08:59:16|-28.9219|-71.4883|31.9|us|NEIC PDE|us|us20008mhp|Mwr|5.0|us|NEAR COAST OF CENTRAL CHILE
10100479|2017-04-24 21:58:31|-33.1519|-72.0248|17.8|us|NEIC PDE|us|us10008kcn|mb|5.0|us|OFF COAST OF CENTRAL CHILE
10118181|2017-04-30 09:36:01|-19.9967|-70.9456|10.9|us|NEIC PDE|us|us10008m6e|Mww|5.0|us|NEAR COAST OF NORTHERN CHILE
10279787|2017-07-26 10:11:01|-24.0109|-69.5353|69.6|us|NEIC PDE|us|us2000a188|Mww|5.0|us|NORTHERN CHILE
10645094|2018-02-20 09:38:59|-25.3148|-70.5873|40.8|us|NEIC PDE|us|us2000d59b|Mww|5.0|us|NEAR COAST OF NORTHERN CHILE
10949845|2018-09-19 18:42:21|-19.5404|-70.3888|62.6|us|NEIC PDE|us|us2000hh8t|Mww|5.0|us|NEAR COAST OF NORTHERN CHILE
11048660|2019-06-13 22:50:10|-30.4312|-71.4478|35.0|us|NEIC PDE|us|us600040ir|Mww|5.0|us|NEAR COAST OF CENTRAL CHILE
11098292|2019-08-15 14:23:41|-29.9127|-72.0228|14.3|us|NEIC PDE|us|us600055ei|mb|5.0|us|OFF COAST OF CENTRAL CHILE
11164834|2020-01-01 16:51:32|-30.2857|-71.5582|40.9|us|NEIC PDE|us|us70006t6h|Mwr|5.0|us|NEAR COAST OF CENTRAL CHILE
11184035|2020-02-13 05:50:38|-20.9534|-70.7874|10.0|us|NEIC PDE|us|us70007p6w|Mww|5.0|us|NEAR COAST OF NORTHERN CHILE
11201836|2020-03-24 06:52:15|-30.6016|-71.9667|10.0|us|NEIC PDE|us|us70008ez4|Mww|5.0|us|NEAR COAST OF CENTRAL CHILE
11303730|2020-09-01 06:29:23|-27.9554|-71.2263|22.0|us|NEIC PDE|us|us7000bfmb|mb|5.0|us|NEAR COAST OF NORTHERN CHILE
11303894|2020-09-01 17:13:22|-27.8784|-71.3901|16.3|us|NEIC PDE|us|us7000bfxk|Mww|5.0|us|NEAR COAST OF NORTHERN CHILE
11349845|2020-12-08 07:07:20|-32.0608|-71.5345|48.4|us|NEIC PDE|us|us7000cp39|Mww|5.0|us|NEAR COAST OF CENTRAL CHILE
11376018|2021-02-10 20:18:29|-31.7558|-71.3442|48.0|us|NEIC PDE|us|us6000dgd0|Mwr|5.0|guc|NEAR COAST OF CENTRAL CHILE
